date,time,datetime,spot,iv,CE_open,CE_high,CE_low,CE_close,CE_volume,CE_oi,PE_open,PE_high,PE_low,PE_close,PE_volume,PE_oi,Straddle_Price
25-05-2023,10:00:00,25-05-2023 10:00,18274.5,18.743555,49.05,49.6,43,48.35,4634400,6925750,21.85,24.9,20.85,21.65,9776750,14237850,70
25-05-2023,10:05:00,25-05-2023 10:05,18260,17.744721,48.45,55.1,21.75,37.8,11291500,6916550,21.55,45.3,18,27.5,14744500,14077250,65.3
25-05-2023,10:10:00,25-05-2023 10:10,18261.85,18.152643,36.9,41.6,33.45,39.3,5779250,7596300,28.45,31.45,24.2,26.15,11115000,12916800,65.45
25-05-2023,10:15:00,25-05-2023 10:15,18256.35,17.599738,39.85,47.15,33.35,36.85,6027150,7746100,25.65,31.05,20.75,27.6,11314100,12864100,64.45
25-05-2023,10:20:00,25-05-2023 10:20,18256.35,17.909859,36.8,40.7,34.25,36.9,5256150,8243200,27.75,30.8,24.6,27.9,9452950,12706950,64.8
25-05-2023,10:25:00,25-05-2023 10:25,18252.85,17.911357,36.9,36.9,33.3,34.05,4673650,8941150,28.1,30.8,27.95,29.3,7222150,12734850,63.35
25-05-2023,10:30:00,25-05-2023 10:30,18257.6,16.728895,33.6,38.65,30,37.75,6725050,9728450,29.25,31.85,23.65,24.8,9948150,12873200,62.55
25-05-2023,10:35:00,25-05-2023 10:35,18260.5,18.241415,37.55,41.3,34.35,37.35,4773000,9469000,24.95,27.9,22,24.7,6326950,13070100,62.05
25-05-2023,10:40:00,25-05-2023 10:40,18249.65,18.593666,37.3,37.35,30.6,31.9,4677900,9627350,24.8,29.65,24.8,28.95,6761200,13144350,60.85
25-05-2023,10:45:00,25-05-2023 10:45,18260.75,17.348753,31.65,37,29.75,35.45,5457600,10073550,29.15,30.65,23.65,24.75,7138600,13431350,60.2
25-05-2023,10:50:00,25-05-2023 10:50,18252.15,16.91803,35.85,37.65,31.65,32.7,3905750,10395350,24.35,27.6,23.95,26.7,4903050,13939650,59.4
25-05-2023,10:55:00,25-05-2023 10:55,18257.6,18.773744,32.55,36.9,29.7,35.5,4298450,10553300,26.75,29.1,23.6,25.05,6134550,14220200,60.55
25-05-2023,11:00:00,25-05-2023 11:00,18251.25,16.651117,35.5,35.5,31.65,32.35,3370350,10810500,25.1,27.15,24.75,26.2,4083100,14289350,58.55
25-05-2023,11:05:00,25-05-2023 11:05,18249.75,19.613713,32.1,34.05,30.15,32.15,3958400,11053250,26.4,28.3,24.9,27.05,4469300,14252250,59.2
25-05-2023,11:10:00,25-05-2023 11:10,18252.95,17.068047,32,35,31.2,33.1,3504300,11146350,27.05,27.7,23.7,25.55,4746550,14308150,58.65
25-05-2023,11:15:00,25-05-2023 11:15,18229.25,18.310713,32.9,34.25,19.75,20.25,11044950,11463050,25.7,38.8,24.35,37.85,15077850,13374150,58.1
25-05-2023,11:20:00,25-05-2023 11:20,18230.1,17.326383,20.2,21.4,18.2,19.5,10831250,14149750,38.15,42,35,37.85,11568100,11951800,57.35
25-05-2023,11:25:00,25-05-2023 11:25,18219.35,16.717867,19.65,46.6,17.75,43.2,6464300,8536450,37.75,40.8,15.45,17.15,12949400,21813300,60.35
25-05-2023,11:30:00,25-05-2023 11:30,18220.75,17.339085,42.85,44.1,35,38.85,8512600,9374050,17.35,21.95,16.1,17.95,20159900,20431350,56.8
25-05-2023,11:35:00,25-05-2023 11:35,18228.05,17.539578,15.1,18.8,14.7,17.5,9364950,15327850,44.15,45.65,36.3,39.8,6336750,9667050,57.3
25-05-2023,11:40:00,25-05-2023 11:40,18221.05,18.498049,17.7,43.95,16.3,38.65,5400550,9858000,39.2,42.4,15.95,18.3,5530400,21350700,56.95
25-05-2023,11:45:00,25-05-2023 11:45,18232.9,18.220892,38.8,40.7,15.75,19.8,6432450,15557550,18.45,42.95,17.55,35.9,6852300,9307150,55.7
25-05-2023,11:50:00,25-05-2023 11:50,18233.35,18.899581,19.7,21.3,18.35,20.65,7032900,15147600,35.75,37.9,32.7,34.05,5495950,9680450,54.7
25-05-2023,11:55:00,25-05-2023 11:55,18236.95,18.141056,20.7,22.7,20,20.75,7684150,15110650,33.65,33.75,29.5,31.95,5569000,10048250,52.7
25-05-2023,12:00:00,25-05-2023 12:00,18232.15,18.280076,20.75,21,18.3,18.65,5584250,15070600,32.3,35.55,31.85,35.4,4245200,10481800,54.05
25-05-2023,12:05:00,25-05-2023 12:05,18243.7,16.926764,18.8,25.15,16.95,23.85,10290800,14941200,35.4,37.95,26.4,27,7428250,10464000,50.85
25-05-2023,12:10:00,25-05-2023 12:10,18243.9,18.367557,24,25.6,21.8,23.2,7233600,14997600,26.9,29.85,25.4,27.95,5837000,10915300,51.15
25-05-2023,12:15:00,25-05-2023 12:15,18251.05,18.469499,23.5,27.45,23.1,26.5,8750350,14847300,28,28.65,22.8,23.6,7421800,11279700,50.1
25-05-2023,12:20:00,25-05-2023 12:20,18250.05,17.484129,26.5,28.1,23.4,26.5,7655150,14685450,23.35,26.45,22.3,23.6,7154950,11960450,50.1
25-05-2023,12:25:00,25-05-2023 12:25,18247.1,18.577812,26.85,28.35,23.7,24.2,6241200,14670900,23.2,27,21.65,26.25,6609550,12224600,50.45
25-05-2023,12:30:00,25-05-2023 12:30,18236.55,17.924866,24.1,24.5,17.2,18,10416400,14673350,26.3,34.65,25.85,33.6,11741900,12043050,51.6
25-05-2023,12:35:00,25-05-2023 12:35,18236.85,20.070284,17.65,19.5,16.9,17.55,6258350,15199700,33.7,33.95,29.9,33.1,6327450,11771250,50.65
25-05-2023,12:40:00,25-05-2023 12:40,18230.55,18.104744,17.4,18.6,15.6,16.35,7167500,15340850,33.25,36.15,31.35,34.05,6858000,11583600,50.4
25-05-2023,12:45:00,25-05-2023 12:45,18235.6,19.034058,16.25,18.5,15.9,17.95,5026500,15466400,33.95,35.2,31.3,32.5,4645300,11146400,50.45
25-05-2023,12:50:00,25-05-2023 12:50,18240,19.125844,18.05,22.9,17.65,19.55,8860700,15367450,32.2,32.5,24.6,28.3,7762100,11129500,47.85
25-05-2023,12:55:00,25-05-2023 12:55,18231.25,18.709871,19.3,19.3,14,15.1,10807300,15599550,28.75,37.65,28.75,34.55,8925800,11080600,49.65
25-05-2023,13:00:00,25-05-2023 13:00,18222.1,17.243643,14.85,40.65,13.8,34.1,8759850,9620950,34.8,37.35,13.35,15.55,16256950,24203550,49.65
25-05-2023,13:05:00,25-05-2023 13:05,18226.45,19.085775,34.45,37,11.1,13.05,9390400,16646950,15.55,40.25,13.85,35.7,15287300,9316450,48.75
25-05-2023,13:10:00,25-05-2023 13:10,18225.45,18.726836,39.65,40.3,11.5,11.95,8200650,16829350,12.15,39.6,11.8,38.4,6417900,9286150,50.35
25-05-2023,13:15:00,25-05-2023 13:15,18216.75,19.308686,12.15,39.2,11.9,31.8,8137150,11440700,38.3,38.7,12.95,16.2,14791400,24171750,48
25-05-2023,13:20:00,25-05-2023 13:20,18217.5,19.433566,31.2,35.45,28.35,34.9,6473100,12314950,16.6,18.8,13.9,14.05,17194800,24026300,48.95
25-05-2023,13:25:00,25-05-2023 13:25,18221.4,19.161774,34.45,38.65,32.65,33.8,6524500,12303150,14.4,14.75,11.85,13.75,13590800,24755250,47.55
25-05-2023,13:30:00,25-05-2023 13:30,18211.95,19.605714,34.4,35.85,23.5,27.7,11878000,12845450,13.6,19.05,12.7,15.55,22534050,23950600,43.25
25-05-2023,13:35:00,25-05-2023 13:35,18211,20.674628,27.35,30.25,25.8,26.9,7962450,13965150,15.7,17.35,13.9,16.6,14219100,24424850,43.5
25-05-2023,13:40:00,25-05-2023 13:40,18211,21.429697,27,28.45,21.8,28.25,8513500,14284550,16.9,19.95,15.25,15.5,18495500,22983950,43.75
25-05-2023,13:45:00,25-05-2023 13:45,18215.55,21.736656,28.3,35.8,26.8,29.4,9310400,14467300,15.55,16.6,11.45,14.85,17224100,24155850,44.25
25-05-2023,13:50:00,25-05-2023 13:50,18217.35,21.643886,28.55,35.4,28.55,31.25,7364950,14456200,15.65,15.65,11.4,13.45,14174700,25117450,44.7
25-05-2023,13:55:00,25-05-2023 13:55,18214,18.661957,31.7,35.2,24.1,25.9,7525500,14560500,13.25,16.9,11.35,15.9,16121700,25614650,41.8
25-05-2023,14:00:00,25-05-2023 14:00,18214.65,20.333878,25.6,36.45,25.4,27.3,9101300,14541450,16,16,9.7,13.85,17657650,25331550,41.15
25-05-2023,14:05:00,25-05-2023 14:05,18229.8,22.201729,27.9,35.55,8.45,11.65,12436500,18003000,14,37.55,10,29.35,12320850,7642850,41
25-05-2023,14:10:00,25-05-2023 14:10,18241.1,21.657064,11.5,15.45,10,14.95,24145600,18326850,29.7,31.85,22.1,22.35,10632450,7977700,37.3
25-05-2023,14:15:00,25-05-2023 14:15,18237.45,21.936642,15.4,17.4,11.35,13.05,20799100,17398250,21.05,27.1,19.3,25.25,14033300,9302850,38.3
25-05-2023,14:20:00,25-05-2023 14:20,18255.15,24.628208,12.95,25.25,11.85,22.9,29716400,15155900,25,26.7,11,12.35,22146900,11094150,35.25
25-05-2023,14:25:00,25-05-2023 14:25,18248.2,21.716385,23,27.35,14.05,16.25,21339500,14128800,12,18.4,9.55,15.85,22382950,11876250,32.1
25-05-2023,14:30:00,25-05-2023 14:30,18253.65,22.496699,16,23.75,14.35,18.9,19102900,14300500,16.15,17.75,10.7,13.75,17820000,12076450,32.65
25-05-2023,14:35:00,25-05-2023 14:35,18246.4,18.29223,18.2,19.7,14.8,16.05,11369150,14787350,14.05,16.8,12.3,14.9,12489800,12608250,30.95
25-05-2023,14:40:00,25-05-2023 14:40,18259.65,23.905743,15.9,23.45,15.35,20.3,17138300,14691400,15,15.6,9.35,11.85,18206750,12926100,32.15
25-05-2023,14:45:00,25-05-2023 14:45,18266.5,27.676594,20.5,29.5,19.45,27.35,22855750,13101600,11.2,11.8,5.6,5.6,23818900,13967350,32.95
25-05-2023,14:50:00,25-05-2023 14:50,18282.4,25.749265,4.6,11.15,4.2,8.35,49351000,26832500,32.7,34.4,16,18.75,18351750,10180900,27.1
25-05-2023,14:55:00,25-05-2023 14:55,18296.6,25.750418,8.65,14.85,7.25,12.85,46380350,25990450,18.35,19.15,8.15,9.65,24125400,11677750,22.5
25-05-2023,15:00:00,25-05-2023 15:00,18310.75,29.327078,13.55,29.3,8.15,21.1,67900950,19468050,9.05,9.1,2.3,2.8,72463750,17904900,23.9
25-05-2023,15:05:00,25-05-2023 15:05,18319.65,0,18.3,23.9,14.15,19.5,37376550,17244350,3.35,3.4,1.15,1.85,66411550,21231250,21.35
25-05-2023,15:10:00,25-05-2023 15:10,18328.7,26.120315,19.2,24.2,0.15,0.25,27933100,14187100,1.85,28.95,0.35,24.4,34839550,2979350,24.65
25-05-2023,15:15:00,25-05-2023 15:15,18332.55,36.686508,0.25,0.5,0.2,0.25,15839950,15289650,24.4,24.65,19,22.9,9087050,3332300,23.15
25-05-2023,15:20:00,25-05-2023 15:20,18326.8,58.452056,0.2,0.25,0.05,0.05,11442700,14511600,22.9,29.65,22.9,28.9,7341650,2975800,28.95
25-05-2023,15:25:00,25-05-2023 15:25,18335.9,208.596512,0.1,0.1,0.05,0.05,5159950,11514100,28.85,29.4,28.2,28.85,2813250,2308350,28.9
25-05-2023,15:30:00,25-05-2023 15:30,18337.35,8.633649,0.05,0.05,0.05,0.05,50,11514100,28.8,28.8,28.8,28.8,400,2308350,28.85
26-05-2023,09:15:00,26-05-2023 09:15,18350.5,10.831552,115,120,98.05,101.4,4468900,2171600,80,95.5,79.95,88.55,4513150,1495050,189.95
26-05-2023,09:20:00,26-05-2023 09:20,18336.6,8.916634,102.6,104,93.05,94.65,3204200,3129300,87.4,94.75,86.55,92.05,4153850,2771300,186.7
26-05-2023,09:25:00,26-05-2023 09:25,18362.35,9.08424,94.4,111.9,93.35,110.6,3375800,3697750,92.05,92.85,76.2,78.55,2992700,3343600,189.15
26-05-2023,09:30:00,26-05-2023 09:30,18360.55,8.629158,112.05,114.25,103.45,105.25,3194950,3875450,78.1,84.55,74.4,82.5,2563550,3427350,187.75
26-05-2023,09:35:00,26-05-2023 09:35,18371.1,10.665997,104.4,112,96.3,112,2828300,4063300,82.95,89.2,78,78,2249150,3638100,190
26-05-2023,09:40:00,26-05-2023 09:40,18381.05,10.70646,111.6,113.6,83.1,86.5,3354450,7411500,78.65,101.2,76.15,96.5,2173150,4457900,183
26-05-2023,09:45:00,26-05-2023 09:45,18375.9,8.615267,86.55,88.4,83.95,86.25,3735450,7255800,96.45,99.5,94.9,96.95,1982350,4702850,183.2
26-05-2023,09:50:00,26-05-2023 09:50,18373.9,10.668184,86.4,115.1,84.8,111.25,2018050,3928600,96.75,98.3,73.7,76.8,1591200,4301700,188.05
26-05-2023,09:55:00,26-05-2023 09:55,18378.75,10.623575,83.4,88.25,82.5,86.65,2403700,7380000,99.7,101,94.25,96.75,1388450,5290900,183.4
26-05-2023,10:00:00,26-05-2023 10:00,18385.05,10.583989,86.65,90.95,85.3,87.95,3088600,7365150,96,96.6,90.7,93.35,1835100,5394950,181.3
26-05-2023,10:05:00,26-05-2023 10:05,18384.3,8.345302,88.3,88.45,85.5,87.95,1533550,7381650,93.5,96.5,93.1,93.25,996450,5613750,181.2
26-05-2023,10:10:00,26-05-2023 10:10,18378.4,8.16147,88.4,89.65,82.1,83.05,2890550,7601300,93.1,99.85,90.55,99.8,2806100,6019850,182.85
26-05-2023,10:15:00,26-05-2023 10:15,18378.3,8.369024,82.6,86.8,81.2,84.95,2487450,7589850,100.75,102.35,95.55,98.3,2574200,6431450,183.25
26-05-2023,10:20:00,26-05-2023 10:20,18387.55,8.350653,84.7,89.85,84.4,89.65,2157250,7671800,98.35,98.9,91.45,91.45,1410900,6504250,181.1
26-05-2023,10:25:00,26-05-2023 10:25,18391.2,8.213714,90,93.6,89.6,90.3,3797950,7641950,91,92.2,87.55,91.75,2903000,6687750,182.05
26-05-2023,10:30:00,26-05-2023 10:30,18393,8.465793,90.35,94.8,88.6,93.65,2888400,7660800,91.25,93.15,87,88.7,2047650,6894550,182.35
26-05-2023,10:35:00,26-05-2023 10:35,18391.2,8.488782,93.6,97.75,92.45,92.85,3230500,7690500,88.3,91.1,85.3,90.8,2328300,7361500,183.65
26-05-2023,10:40:00,26-05-2023 10:40,18391.1,10.550791,93.3,93.75,88.95,93.5,2599200,7884400,90.55,94.2,89.9,90.05,2960400,7603800,183.55
26-05-2023,10:45:00,26-05-2023 10:45,18391.55,10.48013,93.8,95,90.25,94,1914500,8014800,89.85,93.4,88.45,89.15,1733750,7803150,183.15
26-05-2023,10:50:00,26-05-2023 10:50,18388.8,8.525721,94,94.45,90.7,91.8,1327950,8142750,89.15,92.95,88.5,91.9,1329800,8041050,183.7
26-05-2023,10:55:00,26-05-2023 10:55,18388.7,10.53989,92.35,93.2,89.4,91.85,1302900,8257450,91.3,93.9,90.7,91,1566750,8048950,182.85
26-05-2023,11:00:00,26-05-2023 11:00,18392,8.633534,91.7,95.8,91.7,94.5,1986300,8178300,91.2,91.2,86.2,88.1,1775300,8047800,182.6
26-05-2023,11:05:00,26-05-2023 11:05,18401.35,8.605532,94.9,100,94.9,99.4,3562000,8157350,88.05,88.05,81.6,83.25,2795150,8232400,182.65
26-05-2023,11:10:00,26-05-2023 11:10,18413.85,10.261052,99.65,109.55,99.65,107.65,5049300,7735500,83.15,83.15,75.75,77.1,4314750,8331750,184.75
26-05-2023,11:15:00,26-05-2023 11:15,18413.8,10.340785,108.4,110.65,105.85,107.55,2400350,7691800,76.65,78.65,75,77.85,2080700,8640050,185.4
26-05-2023,11:20:00,26-05-2023 11:20,18415.7,10.300774,107.25,109.5,103,109.2,2209000,7667400,78.1,80.45,76.15,76.65,1962800,8879750,185.85
26-05-2023,11:25:00,26-05-2023 11:25,18411.75,10.289074,109.15,110.1,105.8,107.55,1659300,7820950,76.7,79.55,75.8,78.2,1448000,9126950,185.75
26-05-2023,11:30:00,26-05-2023 11:30,18417.1,10.394695,107.4,109.95,106.65,109.5,1401000,7821400,78.5,79.05,76.55,76.9,1163350,9246950,186.4
26-05-2023,11:35:00,26-05-2023 11:35,18423.95,10.342433,109.55,118.35,107.05,117,3538550,7621400,76.9,78.6,71.3,73.55,2726850,9503900,190.55
26-05-2023,11:40:00,26-05-2023 11:40,18430.2,8.912526,116.65,117.7,86.65,90.85,2299100,3549650,73.6,96,72.75,92.7,1509400,2224350,183.55
26-05-2023,11:45:00,26-05-2023 11:45,18429,8.908307,90.6,93.6,88.9,90.15,2597550,3660500,92.7,94.55,89.85,93.25,1162550,2411550,183.4
26-05-2023,11:50:00,26-05-2023 11:50,18423.85,10.36596,90.35,117.6,87.8,116.8,1605250,7523600,92.95,94.85,73.1,73.75,1486950,10628250,190.55
26-05-2023,11:55:00,26-05-2023 11:55,18429.8,8.981639,88.25,91.9,87.7,91.2,1631650,4104450,94.7,95.3,92,93.5,664050,2657550,184.7
26-05-2023,12:00:00,26-05-2023 12:00,18435.2,8.922234,91.1,97.2,91.1,93.45,2818800,3978150,93.5,93.5,88.15,90.75,1507700,2673450,184.2
26-05-2023,12:05:00,26-05-2023 12:05,18442.2,8.775532,93.35,96.35,92.85,95.8,1372200,4014750,90.6,91,87.5,88.85,812250,2925250,184.65
26-05-2023,12:10:00,26-05-2023 12:10,18433.55,8.742676,95.2,95.4,90.45,90.8,1213350,4052300,89.05,91.8,89,91.6,761800,2981350,182.4
26-05-2023,12:15:00,26-05-2023 12:15,18436.8,10.508209,90.05,94.45,89,92.5,1496650,4123050,92,93.4,89.45,91.5,991400,3094100,184
26-05-2023,12:20:00,26-05-2023 12:20,18432.4,8.713604,92.5,93.15,89.65,89.85,1279050,4268600,91.4,94.35,91.05,94.15,829800,3244150,184
26-05-2023,12:25:00,26-05-2023 12:25,18428.45,8.666565,88.85,89.35,84.4,87.3,1875200,4274400,95.15,97.95,94.4,95.2,1517750,3368350,182.5
26-05-2023,12:30:00,26-05-2023 12:30,18425.15,10.438519,115.75,115.8,86.05,86.35,1538400,4309100,74.15,97,74.15,96.35,1686750,3386650,182.7
26-05-2023,12:35:00,26-05-2023 12:35,18427.35,8.843875,86.25,90.15,86.25,88.35,921650,4410350,96.4,96.45,92.5,94.5,698000,3413150,182.85
26-05-2023,12:40:00,26-05-2023 12:40,18434.6,10.204294,88.75,93.9,88.75,92.35,1558500,4441450,94.6,94.6,87.3,89.55,1068150,3397250,181.9
26-05-2023,12:45:00,26-05-2023 12:45,18443.15,8.690322,92.6,95.5,92.6,95.25,1616550,4429550,88.8,89.2,85.55,86.65,1010600,3393850,181.9
26-05-2023,12:50:00,26-05-2023 12:50,18437.75,10.564613,95.3,95.75,88.1,89.05,1596150,4418700,86.3,92.7,85.85,91.45,1304500,3564150,180.5
26-05-2023,12:55:00,26-05-2023 12:55,18441.9,8.55273,88.95,93.2,88.45,93.2,1054450,4465450,91.55,92.45,87.95,88,948250,3663100,181.2
26-05-2023,13:00:00,26-05-2023 13:00,18446.3,10.605149,93,95,90.95,93.75,1219750,4493100,87.55,90.35,86.55,87.85,653850,3685100,181.6
26-05-2023,13:05:00,26-05-2023 13:05,18438.55,8.181086,94.35,95.1,86.2,87.8,1726750,4491250,87.2,94.7,85.95,93.5,1333750,3738500,181.3
26-05-2023,13:10:00,26-05-2023 13:10,18434.55,8.0841,87.8,90.65,84.6,84.7,1210450,4573150,93.25,96.4,90.15,96.15,1229050,3830800,180.85
26-05-2023,13:15:00,26-05-2023 13:15,18434.9,8.395119,84.55,87.9,82.6,87.8,1429850,4579950,97.05,97.65,92.4,92.95,1398750,3862650,180.75
26-05-2023,13:20:00,26-05-2023 13:20,18435.05,10.432892,87.8,90.2,85.85,88.6,1158550,4596400,92.75,95,89.5,91.35,957500,3892400,179.95
26-05-2023,13:25:00,26-05-2023 13:25,18435.85,10.596234,88.25,90.9,87.1,87.8,858700,4631850,91.55,93,88.75,92.5,729750,3904700,180.3
26-05-2023,13:30:00,26-05-2023 13:30,18439.3,10.25116,87.8,92.9,87,92.15,1142250,4586050,92.35,93.05,86.65,87.6,803650,3969400,179.75
26-05-2023,13:35:00,26-05-2023 13:35,18445.85,10.222349,92.1,95,90.65,94.8,1271850,4631900,87.15,88.85,83.1,84.3,1077800,4020050,179.1
26-05-2023,13:40:00,26-05-2023 13:40,18451.75,10.240363,95,98.25,93.5,97.95,2435200,4372000,84.3,85.1,79.45,81.8,1709800,3992050,179.75
26-05-2023,13:45:00,26-05-2023 13:45,18462.5,10.337138,98,105.8,97.2,104.05,3021350,4091650,81.6,81.95,76.2,78,1998750,4056250,182.05
26-05-2023,13:50:00,26-05-2023 13:50,18471.2,10.329693,104.15,116.3,85.8,110.1,4076800,3529950,77.9,94.8,72,74.25,2500900,4184350,184.35
26-05-2023,13:55:00,26-05-2023 13:55,18467.3,8.833198,109.8,113,107.05,109.9,1580300,3357850,74.4,76.15,73.1,74.75,1377700,4364650,184.65
26-05-2023,14:00:00,26-05-2023 14:00,18472.9,8.913462,110.95,116.6,84.7,113.95,1833000,3338800,74.9,94.25,70.1,72,1295150,4493200,185.95
26-05-2023,14:05:00,26-05-2023 14:05,18476,10.186585,113.6,114.6,84.35,86,879150,7479200,72.25,94.9,71.85,93.4,762750,4823350,179.4
26-05-2023,14:10:00,26-05-2023 14:10,18486.15,10.062153,85.9,91.55,85.1,90.8,3844050,7443900,93.35,94.15,86.5,87.35,1970800,5142300,178.15
26-05-2023,14:15:00,26-05-2023 14:15,18495.1,8.584523,90.95,97.35,90.8,95,4637750,7303050,87.3,87.45,82.65,84.05,2607150,5426300,179.05
26-05-2023,14:20:00,26-05-2023 14:20,18496.7,10.210502,94.75,98,88.5,94.75,4597200,7598450,84.45,88.7,81.65,83.85,3018300,6054750,178.6
26-05-2023,14:25:00,26-05-2023 14:25,18489.8,8.559678,94.35,98.4,90.65,91.8,3525250,7594800,84.15,88.1,81.95,87.65,2158750,6233300,179.45
26-05-2023,14:30:00,26-05-2023 14:30,18496.85,8.5557,92.05,96.1,92.05,95.6,1910350,7670050,87,87.75,84.05,84.9,1723750,6369500,180.5
26-05-2023,14:35:00,26-05-2023 14:35,18495.8,10.449266,95.35,95.65,89.4,92.7,2084800,7740350,84.6,90.25,84.6,86.45,1673800,6417050,179.15
26-05-2023,14:40:00,26-05-2023 14:40,18483.25,10.64302,92.45,94,83.1,83.55,3341150,7726000,86.95,94.9,85.85,94.1,2481500,6396700,177.65
26-05-2023,14:45:00,26-05-2023 14:45,18488.1,8.093108,83.15,88.25,81.55,86.35,3370450,7755950,94.7,96.7,90.5,92.35,3122050,6328850,178.7
26-05-2023,14:50:00,26-05-2023 14:50,18484.35,8.145459,85.35,91.65,82.6,84.8,3277100,7878500,92.4,94.8,85.95,93.35,2429700,6301900,178.15
26-05-2023,14:55:00,26-05-2023 14:55,18491.3,8.116731,83.8,90.4,82.5,88.25,2563800,7911000,94.35,95.5,87.4,89.45,1940050,6325750,177.7
26-05-2023,15:00:00,26-05-2023 15:00,18503.75,8.300288,87.7,99.5,83.85,96.9,6396900,8161900,89.65,93.4,76.7,79.6,3801350,6453300,176.5
26-05-2023,15:05:00,26-05-2023 15:05,18503.9,7.82223,95.35,97.3,90.6,92.5,4633100,7996700,80.95,85.05,79.95,83.4,2621450,6143800,175.9
26-05-2023,15:10:00,26-05-2023 15:10,18505,7.832653,93,95,90.9,93.2,2685700,7635550,83.4,84.55,81.2,81.8,1774050,6059800,175
26-05-2023,15:15:00,26-05-2023 15:15,18498,7.813667,92.75,92.75,88.1,89,3150150,7242000,82.35,86,82.35,84.9,2394600,5767550,173.9
26-05-2023,15:20:00,26-05-2023 15:20,18495.7,7.618178,89.05,89.05,83.2,85.85,3461900,6793050,85.7,91.95,85.7,88.25,3097600,5320800,174.1
26-05-2023,15:25:00,26-05-2023 15:25,18491.9,8.075293,85.85,89.05,84.35,88,3171500,6438850,88.5,90,85,86.5,2969600,4856150,174.5
26-05-2023,15:30:00,26-05-2023 15:30,18494.75,7.854899,87.5,87.5,87.5,87.5,10950,5984650,86.5,86.5,86.5,86.5,7650,4856150,174
29-05-2023,09:15:00,29-05-2023 09:15,18622.6,10.992719,45,106.1,45,98.25,9458350,5668750,119.75,119.8,63.4,69.2,4963650,2543750,167.45
29-05-2023,09:20:00,29-05-2023 09:20,18615.95,12.518028,70.65,101.25,68.25,93.3,5266450,6733150,91.95,93.65,66.95,72.4,3979250,4014200,165.7
29-05-2023,09:25:00,29-05-2023 09:25,18629,12.108393,67.05,77.5,66.2,72.5,3899800,4499850,95.25,96.45,81.65,87.15,1455200,1566600,159.65
29-05-2023,09:30:00,29-05-2023 09:30,18613.3,12.266698,72.45,98.95,69.35,92.4,3563850,7970750,87.7,89.9,66.2,71.75,2721700,5161850,164.15
29-05-2023,09:35:00,29-05-2023 09:35,18610.05,12.618103,92.6,98.35,87.4,89.8,4423850,8707350,71.7,76.2,66.65,75.6,4766850,5626250,165.4
29-05-2023,09:40:00,29-05-2023 09:40,18627.1,12.45042,89.4,97,67.7,69.1,3261400,5449200,75.9,92.25,67,90.4,3576850,1806450,159.5
29-05-2023,09:45:00,29-05-2023 09:45,18613.3,12.290219,96.45,96.8,90.75,90.75,2188700,9087400,67.25,72,67.25,71.8,2332450,6461250,162.55
29-05-2023,09:50:00,29-05-2023 09:50,18617.15,12.359569,90.2,93.85,86.3,91.35,2726500,9401800,71.5,75.65,67.75,70.55,2923900,6745150,161.9
29-05-2023,09:55:00,29-05-2023 09:55,18603,12.336008,91.35,92.3,80.1,85.15,4010350,9894850,70.6,80.35,69.35,76.7,4489700,6939500,161.85
29-05-2023,10:00:00,29-05-2023 10:00,18590.25,12.644572,84.6,85.35,76,79.7,4262700,10013200,76.75,88,76.75,84.85,6628900,6989800,164.55
29-05-2023,10:05:00,29-05-2023 10:05,18593.15,12.700504,79.9,82.85,75.35,80.75,3450600,10678750,84.5,89.7,81.25,83.8,4781850,7282850,164.55
29-05-2023,10:10:00,29-05-2023 10:10,18588.45,12.565642,80.9,82.45,78.05,79.55,1924100,10808800,83.9,86.7,81.9,85.1,2489600,7457550,164.65
29-05-2023,10:15:00,29-05-2023 10:15,18598.15,12.190583,80.05,86.7,77,85,3279900,10840900,84.45,88,74.35,77.8,4980300,7573600,162.8
29-05-2023,10:20:00,29-05-2023 10:20,18610.5,11.92345,85.25,94.15,83.5,92.9,4299000,11207400,77.85,79.6,68.35,70.25,3739100,7461500,163.15
29-05-2023,10:25:00,29-05-2023 10:25,18607.65,11.230062,92.85,94.6,89.25,90.7,3704450,11137100,70.2,73.6,68.6,72.15,2839400,7496300,162.85
29-05-2023,10:30:00,29-05-2023 10:30,18619.55,11.120957,91,96.7,89.2,96.6,3997400,11213900,71.7,72.65,64.1,65.25,3865300,7581400,161.85
29-05-2023,10:35:00,29-05-2023 10:35,18623.1,11.054228,96.6,98.25,93.25,98.15,2654800,11141950,65.2,68,63.4,63.55,2203500,7760050,161.7
29-05-2023,10:40:00,29-05-2023 10:40,18617,11.436913,99,99.3,95,97.2,2613450,11036050,62.4,65.85,62.4,64.6,2096500,8058600,161.8
29-05-2023,10:45:00,29-05-2023 10:45,18623.4,10.771197,96.5,97.95,95.85,96.3,1403700,11002500,64.7,65.2,63.05,64.55,1443400,8002650,160.85
29-05-2023,10:50:00,29-05-2023 10:50,18623.35,10.819717,96.15,97.75,94.2,96.55,1625500,10997700,64.5,66,62.95,64.25,1890000,8382000,160.8
29-05-2023,10:55:00,29-05-2023 10:55,18619.7,11.598835,96.6,99.65,90.4,95.7,3136700,10734550,64,67.5,60.6,63.75,3454450,8693200,159.45
29-05-2023,11:00:00,29-05-2023 11:00,18621.3,11.06184,96.15,98,93.1,96.9,1793050,10716500,63.4,65.75,62.05,62.8,2089100,8882250,159.7
